date,symbol,twitterPosts,twitterComments,twitterLikes,twitterImpressions,twitterSentiment
16/4/2022,DD,65,55,109,75490,0.595528571
16/4/2022,DIS,255,36221,98976,685915,0.5205375
16/4/2022,EBAY,31,5,20,57346,0.330610526
16/4/2022,ENPH,24,75,506,160358,0.307461111
16/4/2022,ES,108,951,5963,694186,0.467647619
16/4/2022,F,271,37030,100707,1131208,0.458054167
16/4/2022,FCX,315,33315,48980,507005,0.585027273
16/4/2022,GOOG,418,1947,14784,988732,0.548529167
16/4/2022,GOOGL,488,35010,102809,2238873,0.546383333
16/4/2022,GS,263,31628,239657,791727,0.6134125
16/4/2022,INTC,281,35125,96065,716129,0.4341125
16/4/2022,JPM,192,7353,58670,810610,0.5268
16/4/2022,KEY,369,1607,6210,564106,0.651033333
16/4/2022,KO,345,36893,113652,1191773,0.445070833
16/4/2022,LMT,348,54977,145749,1612469,0.511979167
16/4/2022,MA,88,1347,2263,160482,0.486617391
16/4/2022,META,596,31670,94079,2441835,0.524820833
16/4/2022,MNST,21,631,2150,40422,0.635
16/4/2022,MO,92,2698,12490,622671,0.639947826
16/4/2022,MRNA,112,118,762,552642,0.448991304
16/4/2022,MRO,26,9,59,275358,0.345665
16/4/2022,MSFT,629,30329,117624,3574022,0.526491667
16/4/2022,MU,70,380,978,259840,0.460013043
16/4/2022,NFLX,592,47954,133917,5267193,0.589383333
16/4/2022,NKE,59,132,2128,359037,0.555178947
16/4/2022,NUE,279,53783,140687,1010396,0.410108333
16/4/2022,NVDA,543,8689,34258,2660036,0.549845833
16/4/2022,OXY,165,1586,7551,525807,0.535630435
16/4/2022,PEP,91,86,829,339679,0.377404545
16/4/2022,PFE,295,42361,131712,803532,0.4649625
16/4/2022,PG,393,47436,126317,2030203,0.516533333
16/4/2022,PM,236,878302,958495,1803459,0.461904167
16/4/2022,REGN,26,61,346,185631,0.465754545
16/4/2022,SLB,201,20690,48601,881815,0.437565
16/4/2022,T,375,44524,116446,1567989,0.5694375
16/4/2022,TSLA,4020,162097,1447029,22748618,0.551454167
16/4/2022,V,134,3401,15699,402818,0.557045455
17/4/2022,A,56,1,9,65386,0.535786957
17/4/2022,AAL,314,21920,55451,2393220,0.401058333
17/4/2022,AAPL,749,9273,71882,3819817,0.545666667
17/4/2022,ABBV,60,287,2126,200902,0.477104545
17/4/2022,ABT,162,16485,38235,1300156,0.322147619
17/4/2022,AEP,37,2025,18793,89234,0.22305625
17/4/2022,AMD,664,1083909,1073781,2662773,0.533425
17/4/2022,AMZN,695,19853,128077,2672707,0.549608333
17/4/2022,BA,333,9455,31021,1146713,0.581529167
17/4/2022,BIIB,22,58,320,108273,0.1749
17/4/2022,BKR,125,17568,40165,1408183,0.279847826
17/4/2022,C,78,30,141,262205,0.5517
17/4/2022,CMG,77,54,297,299374,0.1964
17/4/2022,CRM,1100,2144873,1730028,479290,0.642629167
17/4/2022,DAL,134,379,1525,1605969,0.48793913
17/4/2022,DD,46,30,122,264160,0.57131875
17/4/2022,DIS,283,9548,28215,1770090,0.537979167
17/4/2022,EBAY,44,70,315,108877,0.562692308
17/4/2022,ENPH,34,178,1319,207610,0.426025
17/4/2022,ES,179,1068,5194,793778,0.46887619
17/4/2022,F,221,7473,22853,1965396,0.469208333
17/4/2022,FCX,270,27623,47528,1265547,0.518445833
17/4/2022,GILD,35,67,364,98821,0.37435
17/4/2022,GOOG,344,5874,36230,774258,0.545858333
17/4/2022,GOOGL,403,18199,61316,2880974,0.499016667
17/4/2022,GS,125,1900,14509,844484,0.430795833
17/4/2022,INTC,227,9835,28908,763239,0.53235
17/4/2022,JPM,185,1374,9811,931472,0.602633333
17/4/2022,KEY,433,18583,30696,146161,0.587226087
17/4/2022,KO,268,12271,50265,1053027,0.383925
17/4/2022,LMT,287,23368,60651,4022246,0.4919375
17/4/2022,MA,55,547,2028,338349,0.43393
17/4/2022,META,549,6958,35729,2348513,0.558883333
17/4/2022,MO,61,1854,8709,213951,0.580672727
17/4/2022,MRNA,123,329,2880,550115,0.528922727
17/4/2022,MRO,42,48,382,44534,0.516072222
17/4/2022,MSFT,558,19109,103104,2140384,0.538525
17/4/2022,MU,153,1641,6004,453812,0.48562
17/4/2022,NFLX,602,20157,128305,5430868,0.569495833
17/4/2022,NKE,135,502,5220,1540926,0.519416667
17/4/2022,NUE,203,23433,58982,1952337,0.506429167
17/4/2022,NVDA,625,8520,40130,1772081,0.569208333
17/4/2022,OXY,251,1192,10808,1625772,0.521933333
17/4/2022,PEP,83,75,751,174636,0.304031818
17/4/2022,PFE,230,11280,43906,3873689,0.562366667
17/4/2022,PG,414,23100,62409,4403085,0.528629167
17/4/2022,PM,188,260158,299295,2324267,0.350509091
17/4/2022,REGN,25,70,543,107813,0.30531875
17/4/2022,SLB,159,16739,38892,1186884,0.32583913
17/4/2022,T,389,20228,50586,3091099,0.5644375
17/4/2022,TSLA,3851,96747,1022626,16021463,0.5512
17/4/2022,V,95,2178,9947,199296,0.342579167
18/4/2022,A,97,28,75,610048,0.545441667
18/4/2022,AAL,452,22547,53146,3718409,0.4964375
18/4/2022,AAPL,1266,10992,63118,17442153,0.575070833
18/4/2022,ABBV,96,51,221,504279,0.546734783
18/4/2022,ABT,183,20959,45581,634307,0.4252375
18/4/2022,AEP,25,527,4893,54663,0.41758
18/4/2022,AMD,1093,1047887,1014562,5473349,0.5678875
18/4/2022,AMZN,1316,356996,3329414,6877097,0.527491667
18/4/2022,ATVI,72,30,296,300374,0.529426316
18/4/2022,BA,470,6034,20133,1889528,0.558166667
18/4/2022,BIIB,106,101,509,1409624,0.379652632
18/4/2022,BKR,160,19770,43215,667893,0.456213043
18/4/2022,C,561,4940,36086,3565019,0.5421125
18/4/2022,CMG,105,34,218,248433,0.477013043
18/4/2022,CRM,627,1240415,957726,1219900,0.616841667
18/4/2022,D,28,0,7,246594,0.38989375
18/4/2022,DAL,440,2273,16615,4474103,0.558095833
18/4/2022,DD,81,5935,6443,158709,0.598995238
18/4/2022,DIS,705,11084,43785,5537186,0.5395
18/4/2022,EA,31,0,3,7497,0.1765
18/4/2022,EBAY,127,132,1469,161263,0.38675
18/4/2022,ENPH,31,26,246,94879,0.33598125
18/4/2022,ES,608,1205,25575,2906414,0.5312625
18/4/2022,F,602,14680,104436,3745136,0.578908333
18/4/2022,FCX,251,19314,39333,1192051,0.549616667
18/4/2022,GILD,72,93,352,283692,0.430255
18/4/2022,GOOG,428,2152,12856,1782289,0.546408333
18/4/2022,GOOGL,493,6421,25884,5061646,0.5693125
18/4/2022,GS,387,975,8116,4539815,0.552308333
18/4/2022,INTC,310,6775,19423,1737972,0.490791667
18/4/2022,JPM,416,1461,10691,2947845,0.560520833
18/4/2022,K,46,165,299,145332,0.648331579
18/4/2022,KEY,675,21832,26888,433775,0.629222727
18/4/2022,KO,256,7215,24555,651845,0.5034375
18/4/2022,L,26,9,34,52716,0.376923077
18/4/2022,LMT,357,23334,54823,4029863,0.519020833
18/4/2022,MA,101,246,983,434166,0.462286364
18/4/2022,META,739,3323,18691,4552053,0.5575375
18/4/2022,MNST,31,2,18,68093,0.40948
18/4/2022,MO,87,399,2158,664189,0.505447826
18/4/2022,MRNA,347,618,4465,2407061,0.559975
18/4/2022,MRO,89,25,113,291706,0.370836364
18/4/2022,MSFT,617,4272,22498,7130060,0.559929167
18/4/2022,MU,365,27078,20394,691405,0.4403
18/4/2022,NCLH,54,27,103,131580,0.495772727
18/4/2022,NFLX,1076,83279,72396,19265532,0.554120833
18/4/2022,NKE,164,365,1987,1400000,0.470245833
18/4/2022,NUE,256,23501,54708,1302770,0.519033333
18/4/2022,NVDA,1133,2660,23060,8805776,0.5715375
18/4/2022,OXY,629,1924,15757,5425806,0.560270833
18/4/2022,PEP,117,832,4211,618404,0.410840909
18/4/2022,PFE,346,8836,31831,3815689,0.5416375
18/4/2022,PG,382,23447,55778,3116606,0.518783333
18/4/2022,PM,206,296570,338042,1155530,0.468504167
18/4/2022,REGN,40,44,273,86155,0.224625
18/4/2022,SLB,236,17430,39100,1294349,0.560930435
18/4/2022,T,517,21341,50157,5649458,0.543241667
18/4/2022,TMO,158,20973,105543,212539,0.495227778
18/4/2022,TSLA,7528,707841,5526935,50300002,0.560491667
18/4/2022,TSN,41,136,1639,716112,0.520405882
18/4/2022,V,221,3389,12927,965204,0.53396087
19/4/2022,A,107,19,60,296971,0.5368625
19/4/2022,AAL,472,9085,26409,4258909,0.565066667
19/4/2022,AAPL,1367,7915,54520,10736377,0.552725
19/4/2022,ABBV,178,491,3641,1049753,0.498025
19/4/2022,ABT,133,5862,12979,1803034,0.433175
19/4/2022,AMD,1052,828606,804065,7038000,0.5680875
19/4/2022,AMZN,1052,29626,257447,7516673,0.5512125
19/4/2022,ATVI,75,74,698,274395,0.461145
19/4/2022,BA,437,4997,14638,1053910,0.572491667
19/4/2022,BIIB,41,6,29,447868,0.479541176
19/4/2022,BKR,86,8259,17783,928325,0.426542857
19/4/2022,C,306,4014,31761,972322,0.498745833
19/4/2022,CB,42,831,1353,123910,0.40294
19/4/2022,CMG,126,119,476,592989,0.409252174
19/4/2022,CRM,325,345711,264519,1709848,0.591629167
19/4/2022,D,48,0,4,78129,0.476031579
19/4/2022,DAL,422,1770,13895,5639454,0.5482
19/4/2022,DD,57,10578,11406,87730,0.563627778
19/4/2022,DIS,1249,10081,54606,10412986,0.533716667
19/4/2022,EA,93,99,1001,864919,0.369325
19/4/2022,EBAY,102,472,3562,556103,0.486095455
19/4/2022,EL,91,112,580,1097504,0.35972
19/4/2022,ENPH,49,103,1089,303109,0.454163158
19/4/2022,ES,614,1128,16666,2549381,0.504208333
19/4/2022,F,517,7262,50331,3109068,0.5728
19/4/2022,FCX,127,8750,17028,927560,0.509440909
19/4/2022,GILD,86,83,215,304649,0.488182609
19/4/2022,GOOG,613,5548,34500,2141004,0.571175
19/4/2022,GOOGL,648,11401,47351,10237342,0.5639375
19/4/2022,GS,369,4820,36914,8755938,0.5265875
19/4/2022,ILMN,30,43,438,288170,0.241305882
19/4/2022,INTC,326,5859,18543,6636282,0.5731875
19/4/2022,JNJ,812,6375,40012,13440523,0.502214286
19/4/2022,JPM,315,965,5633,6085116,0.569425
19/4/2022,K,67,43,89,139239,0.408352941
19/4/2022,KEY,660,4702,6133,400441,0.639722222
19/4/2022,KO,239,4961,14633,1158831,0.515875
19/4/2022,L,47,19,29,176289,0.4604125
19/4/2022,LMT,564,8029,20863,10570005,0.523129167
19/4/2022,MA,92,147,1158,627869,0.504056522
19/4/2022,META,1029,5454,35421,7678659,0.550291667
19/4/2022,MO,73,300,1812,429407,0.531331579
19/4/2022,MRNA,587,33506,144436,3272997,0.574483333
19/4/2022,MRO,65,17,162,126677,0.47116087
19/4/2022,MSFT,721,4983,17829,2790917,0.551283333
19/4/2022,MU,255,5117,4765,1137935,0.569854167
19/4/2022,NCLH,89,30,366,488179,0.477685
19/4/2022,NFLX,9532,79786,482765,100713897,0.540958333
19/4/2022,NKE,390,1756,10949,2479731,0.5464125
19/4/2022,NUE,107,12691,29666,912800,0.436295833
19/4/2022,NVDA,1141,3059,17734,6392553,0.560791667
19/4/2022,OXY,347,450,3087,2572081,0.553275
19/4/2022,PEP,119,268,2371,573122,0.331686957
19/4/2022,PFE,390,6009,19057,2176086,0.5296875
19/4/2022,PG,317,11492,29163,2154464,0.514904167
19/4/2022,PM,99,219344,241362,526130,0.508573913
19/4/2022,REGN,236,558,3142,2886119,0.576711765
19/4/2022,SLB,100,8426,17583,349719,0.384633333
19/4/2022,STZ,23,12,66,350862,0.24736
19/4/2022,T,379,11548,28306,2801847,0.517458333
19/4/2022,TMO,40,4389,22435,50812,0.514988889
19/4/2022,TSLA,8294,877786,4657690,40070681,0.590616667
19/4/2022,TSN,47,56,640,172432,0.446358824
19/4/2022,V,208,6138,15182,512514,0.535175
20/4/2022,A,98,149,298,761637,0.537358333
20/4/2022,AAL,501,9248,24136,4079825,0.564095833
20/4/2022,AAPL,1470,17230,152768,11083045,0.542825
20/4/2022,ABBV,263,2633,19583,1586754,0.554266667
20/4/2022,ABT,381,7060,23092,5699293,0.46375
20/4/2022,AMD,798,666475,650907,3801628,0.55825
20/4/2022,AMZN,1088,15206,117391,8128339,0.544133333
20/4/2022,ATVI,70,156,628,987611,0.513268421
20/4/2022,BA,467,7950,16594,1925554,0.487929167
20/4/2022,BIIB,47,24,78,399145,0.422
20/4/2022,BKR,316,6139,14041,5266650,0.4805
20/4/2022,C,251,668,5033,1500863,0.559675
20/4/2022,CB,24,202,457,88305,0.28056875
20/4/2022,CMG,130,60,1117,498985,0.573886957
20/4/2022,CRM,292,160621,123469,1279142,0.585375
20/4/2022,D,38,6,9,171282,0.402473684
20/4/2022,DAL,261,180,1066,1448367,0.518091667
20/4/2022,DD,50,25,116,384763,0.510695238
20/4/2022,DIS,1709,4683,28484,11688920,0.515620833
20/4/2022,EA,83,575,19309,357161,0.503715
20/4/2022,EBAY,75,170,974,155941,0.544304762
20/4/2022,EL,30,34,414,101674,0.53146
20/4/2022,ENPH,98,105,856,649859,0.49518
20/4/2022,ES,604,6138,11202,2144535,0.532041667
20/4/2022,F,497,4068,15263,3813096,0.5651875
20/4/2022,FCX,164,6799,14642,1564464,0.417270833
20/4/2022,GILD,92,155,449,1220003,0.508652174
20/4/2022,GOOG,657,6159,27494,3198090,0.540808333
20/4/2022,GOOGL,861,29984,258185,15942883,0.504891667
20/4/2022,GS,287,761,6073,2025011,0.514147826
20/4/2022,HBAN,67,857,2506,1603671,0.372173684
20/4/2022,INTC,273,5283,16152,1739968,0.581029167
20/4/2022,JNJ,753,15777,68384,3564393,0.563320833
20/4/2022,JPM,315,1259,9790,1469823,0.518045833
20/4/2022,K,55,65,123,285366,0.574731579
20/4/2022,KEY,355,16787,16159,1943708,0.6478125
20/4/2022,KO,405,6870,30319,2176667,0.547258333
20/4/2022,L,44,39,77,329433,0.431522222
20/4/2022,LMT,224,13112,35036,996215,0.557079167
20/4/2022,MA,186,377,2625,1303480,0.556525
20/4/2022,META,1605,4000,66959,10802197,0.526495833
20/4/2022,MNST,26,103,388,68379,0.36364375
20/4/2022,MO,171,1748,13599,805492,0.491191667
20/4/2022,MRNA,426,43883,197735,1749082,0.676633333
20/4/2022,MRO,90,37,175,1938557,0.506140909
20/4/2022,MSFT,759,10841,35401,4986859,0.569154167
20/4/2022,MU,329,4471,6432,2202231,0.561479167
20/4/2022,NCLH,60,113,1154,297766,0.525663636
20/4/2022,NFLX,23821,705863,5725672,353098912,0.502483333
20/4/2022,NKE,150,595,5434,5027100,0.576291304
20/4/2022,NUE,165,12042,29350,1129666,0.560030435
20/4/2022,NVDA,1053,14850,146279,8185215,0.533508333
20/4/2022,OXY,299,477,3119,2162640,0.579473913
20/4/2022,PEP,142,694,6870,454996,0.443870833
20/4/2022,PFE,316,9799,34674,1437265,0.577866667
20/4/2022,PG,729,8354,30465,8936707,0.555191667
20/4/2022,PM,148,56303,68591,1281774,0.500341667
20/4/2022,REGN,57,94,462,376579,0.505413636
20/4/2022,SLB,97,6986,14602,397353,0.508683333
20/4/2022,STZ,35,6,10,214916,0.359375
20/4/2022,T,445,8878,26366,2396524,0.5726375
20/4/2022,TMO,51,2043,10245,174562,0.444763158
20/4/2022,TSLA,18522,849968,6341144,133177509,0.5529875
20/4/2022,TSN,32,8,70,147446,0.32206875
20/4/2022,V,279,2680,23400,1372446,0.574920833
21/4/2022,A,70,94,170,1310212,0.531531818
21/4/2022,AAL,906,4439,14602,16323855,0.56545
21/4/2022,AAPL,1970,47907,305185,76964876,0.5292375
21/4/2022,ABBV,201,1542,11317,1503115,0.4665
21/4/2022,ABT,129,3005,11050,1112523,0.574613043
21/4/2022,AMD,1166,773187,747157,4454386,0.5416375
21/4/2022,AMZN,1348,14259,98878,8042395,0.5578375
21/4/2022,ATVI,130,1152,6691,2299109,0.407405
21/4/2022,BA,492,3209,9515,1342105,0.5589875
21/4/2022,BIIB,35,15,142,210836,0.497046667
21/4/2022,BKR,78,2219,4865,763908,0.5492
21/4/2022,C,182,269,1705,693176,0.555591304
21/4/2022,CMG,155,47,714,874577,0.501482609
21/4/2022,CRM,340,132974,104032,3173604,0.5927
21/4/2022,D,41,4,1,39563,0.558494737
21/4/2022,DAL,440,245,1478,2474176,0.571404348
21/4/2022,DD,44,17,31,138041,0.551147059
21/4/2022,DIS,1759,49898,267696,35886513,0.522770833
21/4/2022,EA,64,68,1121,493597,0.532925
21/4/2022,EBAY,56,6,39,80880,0.407482353
21/4/2022,ENPH,206,193,967,1419867,0.446829167
21/4/2022,ES,747,684,4917,2606053,0.546025
21/4/2022,F,495,3789,10910,3684249,0.5644625
21/4/2022,FCX,442,2095,6297,6683652,0.515579167
21/4/2022,GILD,109,90,405,658976,0.531904762
21/4/2022,GOOG,575,1263,10854,4305681,0.5387375
21/4/2022,GOOGL,715,10273,80953,5484741,0.534691667
21/4/2022,GS,329,1121,9135,2291804,0.567308333
21/4/2022,HBAN,107,404,1152,1573927,0.487813636
21/4/2022,ILMN,42,27,52,386205,0.259646154
21/4/2022,INTC,318,4313,12799,2215710,0.526058333
21/4/2022,JNJ,335,8475,32251,3556992,0.5402
21/4/2022,JPM,308,1205,9179,1397380,0.533054167
21/4/2022,K,70,21,515,621815,0.54117619
21/4/2022,KEY,247,1791,2423,2310830,0.646691667
21/4/2022,KO,327,5786,22679,1867612,0.56555
21/4/2022,L,41,15,74,135609,0.5437
21/4/2022,LMT,150,10032,26467,776619,0.539213043
21/4/2022,MA,78,88,724,271979,0.491617391
21/4/2022,META,2135,4535,41091,13611962,0.525245833
21/4/2022,MNST,56,948,4349,455864,0.494
21/4/2022,MO,276,1185,8254,1845010,0.545170833
21/4/2022,MRNA,280,4260,19282,1971667,0.5644875
21/4/2022,MRO,118,165,495,3150054,0.443027273
21/4/2022,MSFT,756,5253,33232,3641460,0.5641625
21/4/2022,MU,284,449,2004,1174731,0.587666667
21/4/2022,NCLH,214,183,1008,696158,0.501381818
21/4/2022,NFLX,11197,996568,8774455,79276855,0.527025
21/4/2022,NKE,143,386,2846,1423129,0.514929167
21/4/2022,NUE,397,6321,16979,5041336,0.442620833
21/4/2022,NVDA,1515,2882,27640,10025737,0.5408125
21/4/2022,OXY,423,599,4440,3111897,0.53905
21/4/2022,PEP,137,474,2865,2061785,0.462341667
21/4/2022,PFE,304,5469,17176,1784630,0.539475
21/4/2022,PG,409,7351,29686,2786159,0.565633333
21/4/2022,PM,342,23967,30474,2399853,0.5147
21/4/2022,REGN,37,24,55,86210,0.381617647
21/4/2022,SLB,126,2464,5450,6475773,0.574335
21/4/2022,STZ,32,17,109,899248,0.329711765
21/4/2022,T,868,4264,17632,11326362,0.556370833
21/4/2022,TMO,39,209,1027,222747,0.520385714
21/4/2022,TSLA,23192,3156993,29939331,177084983,0.569808333
21/4/2022,TSN,39,15,94,140949,0.292673684
21/4/2022,V,188,433,3878,656671,0.48605
22/4/2022,A,109,359,1369,1392799,0.537533333
22/4/2022,AAL,481,5348,15071,3090964,0.551454167
22/4/2022,AAPL,1652,16576,112407,14184873,0.552241667
22/4/2022,ABBV,243,7072,30159,1719809,0.516578261
22/4/2022,ABT,63,738,1595,286587,0.560719048
22/4/2022,AEP,22,0,6,95557,0.399761538
22/4/2022,AMD,1160,444326,439493,4325605,0.560666667
22/4/2022,AMZN,1177,13813,110732,7667923,0.55005
22/4/2022,ATVI,117,327,1427,1597441,0.4699
22/4/2022,BA,488,6104,20942,2729470,0.511520833
22/4/2022,BIIB,112,157,452,976731,0.368283333
22/4/2022,BKR,48,771,1875,349660,0.494478947
22/4/2022,C,149,52,286,1294923,0.541665217
22/4/2022,CMG,79,121,1743,488174,0.404538095
22/4/2022,CRM,360,197636,152003,1254136,0.594404167
22/4/2022,D,37,2,4,148407,0.533005556
22/4/2022,DAL,292,476,2167,1159615,0.4970125
22/4/2022,DD,58,650,788,220239,0.573240909
22/4/2022,DIS,2241,39263,432372,55837295,0.526858333
22/4/2022,EA,107,72,376,2250215,0.532695
22/4/2022,EBAY,80,88,374,133577,0.418438889
22/4/2022,EL,42,9,45,190912,0.489361111
22/4/2022,ENPH,100,182,1224,778223,0.472091667
22/4/2022,ES,936,2151,11497,3804461,0.527695833
22/4/2022,F,478,5810,24108,2972439,0.562529167
22/4/2022,FCX,315,1076,3418,9232042,0.5220375
22/4/2022,GILD,86,25,226,285143,0.561686364
22/4/2022,GOOG,1083,3591,25841,10891506,0.5401125
22/4/2022,GOOGL,1375,30574,190533,6037171,0.533266667
22/4/2022,GS,292,2595,3022,6099710,0.535033333
22/4/2022,HBAN,47,29,73,657483,0.50505
22/4/2022,ILMN,27,13,140,106801,0.287573684
22/4/2022,INTC,370,10718,36320,2042525,0.5487
22/4/2022,JNJ,258,8807,26607,1322491,0.545433333
22/4/2022,JPM,287,722,4916,1119500,0.4895875
22/4/2022,K,83,7,204,363457,0.577577778
22/4/2022,KEY,103,2262,1694,419733,0.663104545
22/4/2022,KO,376,7776,31763,2654069,0.538533333
22/4/2022,L,23,7,6,32821,0.53105
22/4/2022,LMT,153,8198,29602,458581,0.539291667
22/4/2022,MA,133,1007,6720,1286943,0.503845833
22/4/2022,META,1602,6477,68279,9845171,0.523533333
22/4/2022,MNST,38,258,1086,142503,0.587715
22/4/2022,MO,162,720,3782,6800248,0.555534783
22/4/2022,MRNA,273,5114,17840,914237,0.5176
22/4/2022,MRO,90,30,61,1418307,0.461404167
22/4/2022,MSFT,1024,30465,261481,6605165,0.537158333
22/4/2022,MU,273,618,3421,1065275,0.534921739
22/4/2022,NCLH,97,20,203,182526,0.492247826
22/4/2022,NFLX,3258,130885,983931,22127358,0.536179167
22/4/2022,NKE,149,361,2972,617285,0.5321875
22/4/2022,NUE,264,7313,19279,2301944,0.55245
22/4/2022,NVDA,1539,2416,24638,7237977,0.547408333
22/4/2022,OXY,269,407,3032,2449837,0.529204167
22/4/2022,PEP,129,1519,6801,837342,0.546943478
22/4/2022,PFE,337,11992,35823,1974025,0.538620833
22/4/2022,PG,225,9347,28090,1345599,0.5458625
22/4/2022,PM,95,901,2248,589546,0.56286
22/4/2022,REGN,25,12,26,94024,0.2895
22/4/2022,SLB,390,1236,4235,6828041,0.537466667
22/4/2022,T,522,4824,15762,5227764,0.550145833
22/4/2022,TMO,46,123,486,397468,0.512235294
22/4/2022,TSLA,9525,462205,4121649,35008721,0.561983333
22/4/2022,TSN,31,6,10,290533,0.469361538
22/4/2022,V,274,1215,6997,3024915,0.528495652
23/4/2022,A,50,138,421,109425,0.51375
23/4/2022,AAL,179,1883,5604,1183114,0.5128875
23/4/2022,AAPL,762,6302,30361,3751003,0.553291667
23/4/2022,ABBV,423,59524,167054,2103555,0.495825
23/4/2022,ABT,33,14,56,421318,0.498644444
23/4/2022,AMD,612,562807,761251,1839559,0.537633333
23/4/2022,AMZN,645,17395,97488,2606640,0.542775
23/4/2022,ATVI,370,59797,157154,1050714,0.432591304
23/4/2022,BA,502,37879,107067,1166043,0.500641667
23/4/2022,BIIB,30,17,85,235175,0.419713333
23/4/2022,C,94,38,207,377487,0.535777273
23/4/2022,CMG,300,57949,152813,756867,0.454033333
23/4/2022,CRM,575,259301,576952,1812317,0.578916667
23/4/2022,D,23,7,29,36442,0.538893333
23/4/2022,DAL,118,384,3117,725727,0.484729167
23/4/2022,DD,31,23,49,33613,0.504509091
23/4/2022,DIS,1065,16235,104576,2657149,0.5438875
23/4/2022,EA,46,8,22,172235,0.444304762
23/4/2022,EBAY,27,14,35,56860,0.25856875
23/4/2022,EL,24,58,740,49507,0.423388235
23/4/2022,ENPH,370,61243,159689,923563,0.482016667
23/4/2022,ES,190,488,4428,325232,0.527870833
23/4/2022,F,488,49803,132555,1375749,0.5782875
23/4/2022,FCX,103,1085,1941,645318,0.514804348
23/4/2022,GILD,66,355,1451,342453,0.472347826
23/4/2022,GOOG,731,6443,57838,4150961,0.554508333
23/4/2022,GOOGL,703,34789,147776,3423064,0.5411
23/4/2022,GS,110,66,262,176606,0.475531818
23/4/2022,INTC,469,40757,115329,2724167,0.503529167
23/4/2022,JNJ,196,4179,19012,1889709,0.412054167
23/4/2022,JPM,176,686,3674,469405,0.477375
23/4/2022,K,24,6,24,62860,0.458191667
23/4/2022,KEY,115,2198,4595,12278204,0.62035
23/4/2022,KO,422,37098,100507,1180793,0.540841667
23/4/2022,LMT,69,1358,10677,195920,0.4846625
23/4/2022,MA,482,60810,159735,2772568,0.365147826
23/4/2022,META,698,16318,74272,2508968,0.529220833
23/4/2022,MNST,23,64,234,36394,0.575918182
23/4/2022,MO,139,3882,17148,998573,0.4469125
23/4/2022,MRNA,586,183243,758363,1077415,0.529995833
23/4/2022,MRO,38,22,157,1571749,0.527541176
23/4/2022,MSFT,1555,265311,1954020,5028057,0.524254167
23/4/2022,MU,111,686,5660,336490,0.4897875
23/4/2022,NFLX,1275,29171,238107,11173553,0.5359625
23/4/2022,NKE,138,3146,14482,676200,0.485772727
23/4/2022,NUE,67,1053,2886,390867,0.651061905
23/4/2022,NVDA,658,36426,162602,5314526,0.5465125
23/4/2022,OXY,159,2591,4502,932263,0.526169565
23/4/2022,PEP,397,52433,142004,1936769,0.4577375
23/4/2022,PFE,179,7022,20636,457009,0.5212
23/4/2022,PG,91,1803,7734,276083,0.468256522
23/4/2022,PM,24,10,23,48139,0.375469231
23/4/2022,SLB,78,765,2377,323121,0.4752375
23/4/2022,T,192,641,3401,607962,0.522275
23/4/2022,TMO,86,2490,11098,818668,0.462728571
23/4/2022,TSLA,16566,28043835,178664203,40861887,0.592441667
23/4/2022,V,492,44286,127690,2041930,0.443133333
24/4/2022,A,47,42,230,191168,0.56225
24/4/2022,AAL,180,835,3833,923320,0.484425
24/4/2022,AAPL,799,11852,44620,7546125,0.5525875
24/4/2022,ABBV,452,78073,215655,1908307,0.5874375
24/4/2022,ABT,30,13,40,113022,0.48726
24/4/2022,AMD,601,342540,467105,4770964,0.539229167
24/4/2022,AMZN,716,27163,111711,4332865,0.543966667
24/4/2022,ATVI,438,75143,204791,3789610,0.460816667
